Time,Device name,Chip Time(),Angle X(°)
 12:33:29.185,cd:75:20:e1:ef:ef, 2015-01-01 00:24:12.635, -2.867,
 12:33:29.243,fe:77:90:13:0e:6b, 2015-01-01 00:24:32.705, -2.812,
 12:33:29.248,cd:75:20:e1:ef:ef, 2015-01-01 00:24:12.635, -2.911,
 12:33:29.335,fe:77:90:13:0e:6b, 2015-01-01 00:24:32.705, -2.823,
 12:33:29.367,cd:75:20:e1:ef:ef, 2015-01-01 00:24:12.990, -3.016,
 12:33:29.453,fe:77:90:13:0e:6b, 2015-01-01 00:24:33.065, -2.818,
 12:33:29.456,cd:75:20:e1:ef:ef, 2015-01-01 00:24:12.990, -3.126,
 12:33:29.511,fe:77:90:13:0e:6b, 2015-01-01 00:24:33.065, -2.818,
 12:33:29.575,cd:75:20:e1:ef:ef, 2015-01-01 00:24:12.990, -3.153,
 12:33:29.632,fe:77:90:13:0e:6b, 2015-01-01 00:24:33.065, -2.818,
 12:33:29.635,cd:75:20:e1:ef:ef, 2015-01-01 00:24:12.990, -3.186,
 12:33:29.722,fe:77:90:13:0e:6b, 2015-01-01 00:24:33.065, -2.812,
 12:33:29.784,cd:75:20:e1:ef:ef, 2015-01-01 00:24:13.380, -2.944,
 12:33:29.841,fe:77:90:13:0e:6b, 2015-01-01 00:24:33.480, -2.961,
 12:33:29.845,cd:75:20:e1:ef:ef, 2015-01-01 00:24:13.380, -2.483,
 12:33:29.932,fe:77:90:13:0e:6b, 2015-01-01 00:24:33.480, -3.12,
 12:33:29.965,cd:75:20:e1:ef:ef, 2015-01-01 00:24:13.380, -2.329,
 12:33:30.052,fe:77:90:13:0e:6b, 2015-01-01 00:24:33.480, -3.12,
 12:33:30.085,cd:75:20:e1:ef:ef, 2015-01-01 00:24:13.380, -2.357,
 12:33:30.112,fe:77:90:13:0e:6b, 2015-01-01 00:24:33.480, -3.126,
 12:33:30.174,cd:75:20:e1:ef:ef, 2015-01-01 00:24:13.825, -2.379,
 12:33:30.263,fe:77:90:13:0e:6b, 2015-01-01 00:24:33.480, -3.126,
 12:33:30.265,cd:75:20:e1:ef:ef, 2015-01-01 00:24:13.825, -2.395,
