Time,Device name,Chip Time(),Angle X(°)
 12:13:02.543,cd:75:20:e1:ef:ef, 2015-01-01 00:06:06.120, -0.269,
 12:13:02.601,fe:77:90:13:0e:6b, 2015-01-01 00:06:11.960, -62.325,
 12:13:02.633,cd:75:20:e1:ef:ef, 2015-01-01 00:06:06.120, -0.126,
 12:13:02.724,cd:75:20:e1:ef:ef, 2015-01-01 00:06:06.120, -0.055,
 12:13:02.751,fe:77:90:13:0e:6b, 2015-01-01 00:06:12.380, -62.128,
 12:13:02.812,fe:77:90:13:0e:6b, 2015-01-01 00:06:12.380, -61.562,
 12:13:02.844,cd:75:20:e1:ef:ef, 2015-01-01 00:06:06.480, -0.088,
 12:13:02.932,fe:77:90:13:0e:6b, 2015-01-01 00:06:12.380, -61.93,
 12:13:02.933,cd:75:20:e1:ef:ef, 2015-01-01 00:06:06.480, -0.077,
 12:13:03.020,fe:77:90:13:0e:6b, 2015-01-01 00:06:12.705, -61.968,
 12:13:03.054,cd:75:20:e1:ef:ef, 2015-01-01 00:06:06.480, -0.077,
 12:13:03.141,fe:77:90:13:0e:6b, 2015-01-01 00:06:12.705, -62.177,
 12:13:03.144,cd:75:20:e1:ef:ef, 2015-01-01 00:06:06.480, -0.027,
 12:13:03.232,fe:77:90:13:0e:6b, 2015-01-01 00:06:12.705, -62.402,
 12:13:03.263,cd:75:20:e1:ef:ef, 2015-01-01 00:06:06.865, 0.005,
 12:13:03.324,cd:75:20:e1:ef:ef, 2015-01-01 00:06:06.865, 0.099,
 12:13:03.351,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.065, -62.073,
 12:13:03.411,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.065, -61.935,
 12:13:03.444,cd:75:20:e1:ef:ef, 2015-01-01 00:06:06.865, 0.11,
 12:13:03.531,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.065, -61.782,
 12:13:03.534,cd:75:20:e1:ef:ef, 2015-01-01 00:06:06.865, 0.11,
 12:13:03.621,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.065, -61.88,
 12:13:03.654,cd:75:20:e1:ef:ef, 2015-01-01 00:06:07.285, 0.11,
 12:13:03.742,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.065, -61.875,
 12:13:03.743,cd:75:20:e1:ef:ef, 2015-01-01 00:06:07.285, 0.088,
 12:13:03.831,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.065, -61.875,
 12:13:03.864,cd:75:20:e1:ef:ef, 2015-01-01 00:06:07.285, 0.088,
 12:13:03.951,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.630, -61.87,
 12:13:03.955,cd:75:20:e1:ef:ef, 2015-01-01 00:06:07.285, 0.137,
 12:13:04.041,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.630, -61.859,
 12:13:04.044,cd:75:20:e1:ef:ef, 2015-01-01 00:06:07.285, 0.214,
 12:13:04.134,cd:75:20:e1:ef:ef, 2015-01-01 00:06:07.730, 0.209,
 12:13:04.162,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.630, -61.837,
 12:13:04.222,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.630, -61.804,
 12:13:04.253,cd:75:20:e1:ef:ef, 2015-01-01 00:06:07.730, 0.242,
 12:13:04.342,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.985, -61.771,
 12:13:04.345,cd:75:20:e1:ef:ef, 2015-01-01 00:06:07.730, 0.203,
 12:13:04.432,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.985, -61.254,
 12:13:04.464,cd:75:20:e1:ef:ef, 2015-01-01 00:06:07.730, 0.225,
 12:13:04.552,fe:77:90:13:0e:6b, 2015-01-01 00:06:13.985, -58.793,
 12:13:04.554,cd:75:20:e1:ef:ef, 2015-01-01 00:06:08.120, 0.302,
 12:13:04.642,fe:77:90:13:0e:6b, 2015-01-01 00:06:14.345, -55.355,
 12:13:04.674,cd:75:20:e1:ef:ef, 2015-01-01 00:06:08.120, 0.544,
 12:13:04.734,cd:75:20:e1:ef:ef, 2015-01-01 00:06:08.120, 0.824,
 12:13:04.762,fe:77:90:13:0e:6b, 2015-01-01 00:06:14.345, -51.389,
 12:13:04.821,fe:77:90:13:0e:6b, 2015-01-01 00:06:14.345, -46.824,
 12:13:04.855,cd:75:20:e1:ef:ef, 2015-01-01 00:06:08.120, 1.033,
 12:13:04.942,fe:77:90:13:0e:6b, 2015-01-01 00:06:14.345, -42.028,
 12:13:04.943,cd:75:20:e1:ef:ef, 2015-01-01 00:06:08.505, 1.23,
 12:13:05.031,fe:77:90:13:0e:6b, 2015-01-01 00:06:14.700, -36.37,
 12:13:05.064,cd:75:20:e1:ef:ef, 2015-01-01 00:06:08.505, 1.412,
 12:13:05.152,fe:77:90:13:0e:6b, 2015-01-01 00:06:14.700, -30.498,
 12:13:05.154,cd:75:20:e1:ef:ef, 2015-01-01 00:06:08.505, 1.412,
 12:13:05.271,fe:77:90:13:0e:6b, 2015-01-01 00:06:14.700, -24.862,
 12:13:05.274,cd:75:20:e1:ef:ef, 2015-01-01 00:06:08.860, 1.368,
 12:13:05.334,cd:75:20:e1:ef:ef, 2015-01-01 00:06:08.860, 1.538,
 12:13:05.362,fe:77:90:13:0e:6b, 2015-01-01 00:06:14.700, -20.089,
 12:13:05.451,fe:77:90:13:0e:6b, 2015-01-01 00:06:15.090, -15.502,
 12:13:05.454,cd:75:20:e1:ef:ef, 2015-01-01 00:06:08.860, 1.434,
 12:13:05.544,cd:75:20:e1:ef:ef, 2015-01-01 00:06:08.860, 1.181,
 12:13:05.571,fe:77:90:13:0e:6b, 2015-01-01 00:06:15.090, -10.871,
 12:13:05.631,fe:77:90:13:0e:6b, 2015-01-01 00:06:15.090, -6.669,
 12:13:05.664,cd:75:20:e1:ef:ef, 2015-01-01 00:06:09.280, 0.956,
 12:13:05.753,cd:75:20:e1:ef:ef, 2015-01-01 00:06:09.280, 0.802,
 12:13:05.781,fe:77:90:13:0e:6b, 2015-01-01 00:06:15.090, -2.966,
 12:13:05.841,fe:77:90:13:0e:6b, 2015-01-01 00:06:15.505, 0.857,
 12:13:05.874,cd:75:20:e1:ef:ef, 2015-01-01 00:06:09.280, 0.703,
 12:13:05.961,fe:77:90:13:0e:6b, 2015-01-01 00:06:15.505, 4.384,
 12:13:05.963,cd:75:20:e1:ef:ef, 2015-01-01 00:06:09.280, 0.643,
 12:13:06.052,fe:77:90:13:0e:6b, 2015-01-01 00:06:15.505, 7.553,
 12:13:06.084,cd:75:20:e1:ef:ef, 2015-01-01 00:06:09.280, 0.39,
 12:13:06.144,cd:75:20:e1:ef:ef, 2015-01-01 00:06:09.695, 0.313,
 12:13:06.171,fe:77:90:13:0e:6b, 2015-01-01 00:06:15.865, 10.074,
 12:13:06.231,fe:77:90:13:0e:6b, 2015-01-01 00:06:15.865, 12.283,
 12:13:06.264,cd:75:20:e1:ef:ef, 2015-01-01 00:06:09.695, 0.363,
 12:13:06.352,fe:77:90:13:0e:6b, 2015-01-01 00:06:15.865, 14.167,
 12:13:06.354,cd:75:20:e1:ef:ef, 2015-01-01 00:06:09.695, 0.56,
 12:13:06.443,fe:77:90:13:0e:6b, 2015-01-01 00:06:15.865, 15.875,
 12:13:06.474,cd:75:20:e1:ef:ef, 2015-01-01 00:06:09.695, 0.566,
 12:13:06.561,fe:77:90:13:0e:6b, 2015-01-01 00:06:16.280, 17.413,
 12:13:06.564,cd:75:20:e1:ef:ef, 2015-01-01 00:06:10.115, 0.604,
 12:13:06.651,fe:77:90:13:0e:6b, 2015-01-01 00:06:16.280, 18.001,
 12:13:06.686,cd:75:20:e1:ef:ef, 2015-01-01 00:06:10.115, 0.56,
 12:13:06.746,cd:75:20:e1:ef:ef, 2015-01-01 00:06:10.115, 0.577,
 12:13:06.772,fe:77:90:13:0e:6b, 2015-01-01 00:06:16.280, 17.084,
 12:13:06.831,fe:77:90:13:0e:6b, 2015-01-01 00:06:16.280, 15.952,
 12:13:06.865,cd:75:20:e1:ef:ef, 2015-01-01 00:06:10.115, 0.522,
 12:13:06.954,cd:75:20:e1:ef:ef, 2015-01-01 00:06:10.500, 0.363,
 12:13:06.984,fe:77:90:13:0e:6b, 2015-01-01 00:06:16.280, 15.688,
 12:13:07.042,fe:77:90:13:0e:6b, 2015-01-01 00:06:16.695, 16.002,
 12:13:07.075,cd:75:20:e1:ef:ef, 2015-01-01 00:06:10.500, 0.313,
 12:13:07.163,fe:77:90:13:0e:6b, 2015-01-01 00:06:16.695, 16.018,
 12:13:07.167,cd:75:20:e1:ef:ef, 2015-01-01 00:06:10.500, 0.357,
 12:13:07.252,fe:77:90:13:0e:6b, 2015-01-01 00:06:16.695, 16.035,
 12:13:07.284,cd:75:20:e1:ef:ef, 2015-01-01 00:06:10.860, 0.363,
 12:13:07.372,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.085, 16.057,
 12:13:07.374,cd:75:20:e1:ef:ef, 2015-01-01 00:06:10.860, 0.352,
 12:13:07.461,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.085, 15.573,
 12:13:07.494,cd:75:20:e1:ef:ef, 2015-01-01 00:06:10.860, 0.335,
 12:13:07.554,cd:75:20:e1:ef:ef, 2015-01-01 00:06:10.860, 0.335,
 12:13:07.582,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.085, 15.266,
 12:13:07.641,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.085, 15.276,
 12:13:07.674,cd:75:20:e1:ef:ef, 2015-01-01 00:06:11.185, 0.39,
 12:13:07.762,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.085, 15.293,
 12:13:07.764,cd:75:20:e1:ef:ef, 2015-01-01 00:06:11.185, 0.417,
 12:13:07.851,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.500, 15.298,
 12:13:07.884,cd:75:20:e1:ef:ef, 2015-01-01 00:06:11.185, 0.385,
 12:13:07.971,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.500, 15.304,
 12:13:08.004,cd:75:20:e1:ef:ef, 2015-01-01 00:06:11.545, 0.368,
 12:13:08.091,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.500, 15.304,
 12:13:08.095,cd:75:20:e1:ef:ef, 2015-01-01 00:06:11.545, 0.357,
 12:13:08.154,cd:75:20:e1:ef:ef, 2015-01-01 00:06:11.545, 0.352,
 12:13:08.211,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.500, 15.298,
 12:13:08.242,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.890, 15.298,
 12:13:08.274,cd:75:20:e1:ef:ef, 2015-01-01 00:06:11.545, 0.341,
 12:13:08.364,cd:75:20:e1:ef:ef, 2015-01-01 00:06:11.930, 0.341,
 12:13:08.392,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.890, 15.287,
 12:13:08.451,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.890, 15.271,
 12:13:08.484,cd:75:20:e1:ef:ef, 2015-01-01 00:06:11.930, 0.374,
 12:13:08.572,fe:77:90:13:0e:6b, 2015-01-01 00:06:17.890, 15.249,
 12:13:08.574,cd:75:20:e1:ef:ef, 2015-01-01 00:06:11.930, 0.368,
 12:13:08.662,fe:77:90:13:0e:6b, 2015-01-01 00:06:18.305, 15.227,
 12:13:08.695,cd:75:20:e1:ef:ef, 2015-01-01 00:06:11.930, 0.352,
 12:13:08.781,fe:77:90:13:0e:6b, 2015-01-01 00:06:18.305, 15.194,
 12:13:08.813,cd:75:20:e1:ef:ef, 2015-01-01 00:06:12.350, 0.341,
 12:13:08.872,fe:77:90:13:0e:6b, 2015-01-01 00:06:18.305, 14.859,
 12:13:08.905,cd:75:20:e1:ef:ef, 2015-01-01 00:06:12.350, 0.445,
 12:13:08.992,fe:77:90:13:0e:6b, 2015-01-01 00:06:18.665, 13.579,
 12:13:09.024,cd:75:20:e1:ef:ef, 2015-01-01 00:06:12.350, 0.698,
 12:13:09.052,fe:77:90:13:0e:6b, 2015-01-01 00:06:18.665, 12.167,
 12:13:09.085,cd:75:20:e1:ef:ef, 2015-01-01 00:06:12.350, 0.549,
 12:13:09.171,fe:77:90:13:0e:6b, 2015-01-01 00:06:18.665, 10.926,
 12:13:09.175,cd:75:20:e1:ef:ef, 2015-01-01 00:06:12.735, 0.5,
 12:13:09.262,fe:77:90:13:0e:6b, 2015-01-01 00:06:18.665, 9.333,
 12:13:09.294,cd:75:20:e1:ef:ef, 2015-01-01 00:06:12.735, 0.472,
 12:13:09.381,fe:77:90:13:0e:6b, 2015-01-01 00:06:19.080, 6.861,
 12:13:09.384,cd:75:20:e1:ef:ef, 2015-01-01 00:06:12.735, 0.511,
 12:13:09.472,fe:77:90:13:0e:6b, 2015-01-01 00:06:19.080, 4.005,
 12:13:09.534,cd:75:20:e1:ef:ef, 2015-01-01 00:06:12.735, 0.709,
 12:13:09.565,cd:75:20:e1:ef:ef, 2015-01-01 00:06:12.735, 0.807,
